Name,Base TA,Overall TA,Base GS,Overall GS,Base Ratio,Overall Ratio,Base Time,Overall Time,Max Time,Site Rating,Num Gamers,Base Num Achievements,Overall Num Achievements,Base SSD,Base TAD Rate,Overall SSD Rate,Overall TAD Rate,Developer(s),Publisher(s),is 360?,BCMX Value,PDU,Server Closure,Delisted,Install Size
theHunter: Call of the Wild,9034,28191,1000,3730,9.034,7.5579088471849865,135.0,135.0,150.0,3.21,214501,73,114,4178.549999999999,59.51111111111111,50.291481481481476,181.1925925925926,Expansive Worlds,Avalanche Studios,False,3116.690905394249,1,False,False,50640.0
Zoo Tycoon: Ultimate Animal Collection,11636,11636,1500,1500,7.757333333333333,7.757333333333333,90.0,90.0,100.0,3.34,144601,59,59,2565.052380952381,112.62222222222222,28.50058201058201,112.62222222222222,"Frontier Developments, Asobo Studio",Xbox Game Studios,False,2160.5716852900387,0,False,False,8970.0
Zoo Tycoon: Ultimate Animal Collection,11636,11636,1500,1500,7.757333333333333,7.757333333333333,90.0,90.0,100.0,3.34,144601,59,59,2565.052380952381,112.62222222222222,28.50058201058201,112.62222222222222,"Frontier Developments, Asobo Studio",Xbox Game Studios,False,2160.5716852900387,0,False,False,8970.0
Zombie Army 4: Dead War,3749,4037,1100,1210,3.408181818181818,3.3363636363636364,46.75,61.75,72.0,3.93,148787,59,70,1324.3333333333335,56.663101604278076,24.329284750337383,45.78137651821862,"Rebellion, Flix Interactive, Radical Forge","Rebellion, Fireshine Games",False,438.77569729982383,0,False,False,62380.0
You Suck at Parking,11408,11408,1325,1325,8.609811320754718,8.609811320754718,50.0,50.0,56.0,3.16,87717,25,25,1444.8600000000001,201.66,28.8972,201.66,Happy Volcano,"Happy Volcano, Fireshine Games",False,1414.7460119147097,0,False,False,3830.0
Yakuza: Like a Dragon,2070,2070,1000,1000,2.07,2.07,90.0,90.0,100.0,4.58,82801,62,62,492.70000000000005,11.88888888888889,5.474444444444445,11.88888888888889,Ryu Ga Gotoku Studio,SEGA,False,297.8211375977199,0,False,False,37150.0
Yakuza Kiwami 2,2301,2301,1000,1000,2.301,2.301,70.0,70.0,80.0,4.45,32172,59,59,618.2738095238096,18.585714285714285,8.83248299319728,18.585714285714285,"SEGA, Ryu Ga Gotoku Studio",SEGA,False,279.2318251317353,0,False,False,43630.0
Yakuza Kiwami,3168,3168,1000,1000,3.168,3.168,70.0,70.0,80.0,4.27,60606,55,55,868.4333333333334,30.97142857142857,12.406190476190478,30.97142857142857,Ryu Ga Gotoku Studio,SEGA,False,451.094722696686,0,False,False,22330.0
Yakuza 6: The Song of Life,2036,2036,1000,1000,2.036,2.036,55.0,55.0,60.0,4.4,21263,59,59,512.5595238095239,18.836363636363636,9.31926406926407,18.836363636363636,Ryu Ga Gotoku Studio,SEGA,False,174.30823721671905,0,False,False,35760.0
Yakuza 5 Remastered,2980,2980,1000,1000,2.98,2.98,175.0,175.0,200.0,4.12,18782,57,57,922.5777777777779,11.314285714285715,5.271873015873017,11.314285714285715,Ryu Ga Gotoku Studio,SEGA,False,1028.8555194972712,0,False,False,37530.0
Yakuza 4 Remastered,2758,2758,1000,1000,2.758,2.758,70.0,70.0,80.0,4.12,14296,48,48,745.433333333333,25.114285714285714,10.649047619047614,25.114285714285714,Ryu Ga Gotoku Studio,SEGA,False,366.42186408128,0,False,False,24900.0
Yakuza 3 Remastered,3321,3321,1000,1000,3.321,3.321,90.0,90.0,100.0,3.74,23013,50,50,879.4607843137256,25.788888888888888,9.77178649237473,25.788888888888888,Ryu Ga Gotoku Studio,SEGA,False,605.2061232423215,0,False,False,17870.0
Yakuza 0,4553,4553,1000,1000,4.553,4.553,175.0,175.0,200.0,4.38,144934,55,55,1529.0666666666668,20.302857142857142,8.737523809523811,20.302857142857142,"SEGA, Ryu Ga Gotoku Studio",SEGA,False,1943.0164217216486,0,False,False,26210.0
Wreckfest,3143,3143,1000,1000,3.143,3.143,22.5,22.5,25.0,3.85,178537,20,20,373.6666666666667,95.24444444444444,16.607407407407408,95.24444444444444,Bugbear Entertainment,THQ Nordic,False,139.30175251724222,0,False,False,15070.0
World War Z,4339,4339,1000,1000,4.339,4.339,175.0,175.0,200.0,3.69,249359,35,35,993.7285714285714,19.08,5.6784489795918365,19.08,Saber Interactive,"Mad Dog Games, Saber Interactive",False,1807.6505217436254,0,False,False,29950.0
Wolfenstein: Youngblood,2977,2977,1000,1000,2.977,2.977,55.0,55.0,60.0,3.27,89577,60,60,1104.6222222222223,35.945454545454545,20.084040404040405,35.945454545454545,"MachineGames, Arkane Studios",Bethesda Softworks,False,308.19068090842717,0,False,False,41900.0
Wolfenstein: The Old Blood,2307,2307,1000,1000,2.307,2.307,17.5,17.5,20.0,4.09,148320,50,50,653.5,74.68571428571428,37.34285714285714,74.68571428571428,MachineGames,Bethesda Softworks,False,70.08117705347135,0,False,False,37140.0
Wolfenstein: The New Order,1960,1960,1000,1000,1.96,1.96,22.5,22.5,25.0,4.25,306309,50,50,443.3333333333333,42.666666666666664,19.703703703703702,42.666666666666664,MachineGames,Bethesda Softworks,False,68.6,0,False,False,44550.0
Wolfenstein II: The New Colossus,4001,6753,1000,1540,4.001,4.385064935064935,90.0,104.0,116.0,4.14,218136,62,80,1806.2666666666664,33.34444444444444,22.25897435897436,50.125,MachineGames,Bethesda Softworks,False,1065.1776186972825,0,False,False,53880.0
Wo Long: Fallen Dynasty,2645,4706,1000,1585,2.645,2.9690851735015773,45.0,63.5,71.0,3.93,162225,76,90,1360.258333333333,36.55555555555556,26.39776902887139,49.1496062992126,Team Ninja,KOEI TECMO,False,363.2388843767361,0,False,False,95870.0
While the Iron's Hot,3870,3870,1000,1000,3.87,3.87,27.5,27.5,30.0,3.45,22266,41,41,894.2222222222222,104.36363636363636,32.51717171717171,104.36363636363636,Bontemps Games,Humble Games,False,228.3955838014387,0,False,False,2170.0
We Happy Few,6130,8248,1000,1540,6.13,5.355844155844156,45.0,53.5,60.0,3.31,168317,54,70,2075.066666666666,114.0,47.51526479750779,125.38317757009345,Compulsion Games,Gearbox Publishing,False,743.6920647235676,0,False,False,10650.0
Watch_Dogs 2,2428,2734,1100,1260,2.207272727272727,2.1698412698412697,49.0,56.0,63.0,4.07,295902,51,55,530.9166666666666,27.102040816326532,10.132440476190476,26.321428571428573,Ubisoft Montreal,Ubisoft,False,201.36430946665826,0,False,False,33170.0
Wasteland Remastered,3608,3608,1000,1000,3.608,3.608,27.5,27.5,30.0,3.09,6401,35,35,842.0833333333335,94.83636363636364,30.621212121212128,94.83636363636364,"Interplay, inXile Entertainment, Krome Studios",Xbox Game Studios,False,205.5990236863979,0,False,False,3020.0
Wasteland 3,4866,6832,1000,1490,4.866,4.585234899328859,135.0,149.0,166.0,3.99,70898,74,86,2561.0333333333338,28.637037037037036,19.551230425055934,35.852348993288594,inXile Entertainment,Deep Silver,False,1629.860639896786,0,False,False,25000.0
Wasteland 2: Director's Cut,2852,2852,1000,1000,2.852,2.852,90.0,90.0,100.0,4.0,11939,46,46,794.8666666666667,20.57777777777778,8.831851851851852,20.57777777777778,inXile Entertainment,"Deep Silver, inXile Entertainment",False,481.64192309224904,0,False,False,9310.0
"Warhammer 40,000: Darktide",7044,7044,1000,1000,7.044,7.044,135.0,135.0,150.0,3.59,116559,36,36,1516.3999999999999,44.77037037037037,11.232592592592592,44.77037037037037,Fatshark,Fatshark,False,2804.2729319094456,0,False,False,58560.0
Viva Piñata: Trouble In Paradise,2229,2229,1000,1000,2.229,2.229,22.5,22.5,25.0,3.68,50904,50,50,570.0833333333334,54.62222222222222,25.33703703703704,54.62222222222222,Rare,Xbox Game Studios,True,169.05832869207083,2,False,False,4940.0
Viva Piñata,1976,1976,1000,1000,1.976,1.976,45.0,45.0,50.0,3.56,168488,50,50,488.0,21.68888888888889,10.844444444444445,21.68888888888889,Rare,Xbox Game Studios,True,292.2047180317252,0,False,False,4890.0
Venba,1236,1236,1000,1000,1.236,1.236,1.5,1.5,2.0,3.31,38010,15,15,34.75,157.33333333333334,23.166666666666668,157.33333333333334,Visai Games,Visai Games,False,2.7482592716117598,0,False,False,1560.0
Vampire Survivors,2432,2791,1365,1575,1.7816849816849818,1.7720634920634921,48.75,58.25,66.5,4.52,174482,171,211,1325.0,21.887179487179488,27.570815450643778,20.875536480686694,poncle,poncle,False,156.8702406714787,0,False,False,1340.0
Unpacking,1479,1479,1000,1000,1.479,1.479,1.5,1.5,2.0,3.49,198955,25,25,98.53333333333333,319.3333333333333,65.68888888888888,319.3333333333333,"Witch Beam, Screwtape Studios",Humble Games,False,3.597346376984013,0,False,False,667.0
Turnip Boy Robs a Bank,1697,1697,1000,1000,1.697,1.697,5.5,5.5,6.0,3.67,32459,23,23,126.69365079365082,126.72727272727273,23.03520923520924,126.72727272727273,Snoozy Kazoo,Graffiti Games,False,13.263984749237313,0,False,False,1480.0
Turbo Golf Racing,4780,4780,1000,1000,4.78,4.78,37.5,37.5,40.0,3.49,13525,30,30,1044.9499999999998,100.8,27.86533333333333,100.8,Hugecalf Studios,Hugecalf Studios,False,418.0245964055226,0,False,False,13840.0
Trailmakers,4228,4228,1200,1200,3.5233333333333334,3.5233333333333334,13.75,13.75,15.5,3.3,41440,22,22,529.1521645021645,220.21818181818182,38.4837937819756,220.21818181818182,Flashbulb Games,Flashbulb Games,False,102.5090708485424,0,False,False,9770.0
Totally Reliable Delivery Service,4451,4502,1015,1030,4.385221674876847,4.370873786407767,9.25,9.5,11.0,2.66,180274,26,27,700.4722222222223,371.4594594594595,76.26023391812866,365.4736842105263,We're Five Games,tinyBuild,False,100.51828820797634,0,False,False,4270.0
Totally Accurate Battle Simulator,4174,4174,1000,1000,4.174,4.174,7.0,7.0,8.0,3.44,80197,64,64,1829.2666666666667,453.42857142857144,261.32380952380953,453.42857142857144,"Landfall Games, 24 Bit Games",Landfall Games,False,68.22109000548146,0,False,False,5060.0
Torment: Tides of Numenera,5498,5498,1000,1000,5.498,5.498,90.0,90.0,100.0,3.66,21402,52,52,2455.4722222222226,49.977777777777774,27.28302469135803,49.977777777777774,inXile Entertainment,Techland,False,1289.1608355515614,0,False,False,7030.0
Tom Clancy's Rainbow Six Siege,1458,1458,1000,1000,1.458,1.458,90.0,90.0,100.0,4.09,496646,48,48,187.83333333333334,5.088888888888889,2.087037037037037,5.088888888888889,Ubisoft Montreal,Ubisoft,False,176.05010400451343,0,False,False,42560.0
Tom Clancy's Ghost Recon Wildlands,2183,3614,1000,1500,2.183,2.4093333333333335,70.0,70.0,80.0,4.04,342142,43,57,469.28888888888883,16.9,10.078072562358276,30.2,Ubisoft Paris,Ubisoft,False,299.18190333547426,0,False,False,62320.0
Tin Hearts,6498,6498,1000,1000,6.498,6.498,13.5,13.5,15.0,3.4,10166,30,30,1066.4619047619049,407.25925925925924,78.99717813051147,407.25925925925924,Rogue Sun,Wired Productions,False,248.46248217427114,2,False,False,12510.0
Those Who Remain,1628,1628,1000,1000,1.628,1.628,9.0,9.0,10.0,2.55,3464,14,14,88.39999999999998,69.77777777777777,9.82222222222222,69.77777777777777,Camel 101,Wired Productions,False,20.772157211036124,0,False,False,11390.0
This War of Mine: Final Cut,4308,8144,1000,1755,4.308,4.64045584045584,22.5,40.0,45.0,3.89,22634,51,54,1591.725,147.0222222222222,42.3775,159.725,11 bit studios,11 bit studios,False,449.83524527115503,0,False,False,3390.0
